dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE244889,GSM7831816,Pab-30M,NP,MDD,ecm_collagen_remodeling,TNC,4,318,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CCL2,4,445,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CCL5,4,85,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CXCL8,4,176,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,FOS,4,418783,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IKBKB,4,380,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IKBKG,4,471,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IL1B,4,9,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IL6,4,10,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,JUN,4,180471,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKB1,4,2546,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKB2,4,681,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKBIA,4,52192,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NLRP3,4,16,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,RELA,4,2276,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,RELB,4,456,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,STAT3,4,8252,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TICAM1,4,337,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TLR2,4,21,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TLR4,4,683,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TNF,4,105,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TNFRSF1A,4,4587,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,BNIP3,4,43042,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,CA9,4,5073,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,EGLN1,4,1184,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,EPAS1,4,2799,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,GCLM,4,3028,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,GPX1,4,14216,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,HIF1A,4,22858,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,HMOX1,4,12091,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,LDHA,4,63670,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,NFE2L2,4,6621,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,NQO1,4,811,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,PDK1,4,2188,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,PRDX1,4,75749,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SLC2A1,4,7033,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SOD1,4,66355,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SOD2,4,38522,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,TXN,4,30885,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,VEGFA,4,19394,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,ACAN,4,446074,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,B3GAT1,4,0,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,BGN,4,91091,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,CILP,4,82648,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL2A1,4,849740,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A1,4,122,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A2,4,31953,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A3,4,58112,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COMP,4,561583,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,FMOD,4,150882,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,HAPLN1,4,53676,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,HAS2,4,3986,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,KRT19,4,447,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,MATN3,4,45,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,SOX9,4,66735,94450849
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,ADAMTS4,5,218,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,ADAMTS5,5,2295,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL1A1,5,7202,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL1A2,5,223889,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL3A1,5,130326,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL5A1,5,32403,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL5A2,5,44796,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A1,5,102935,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A2,5,60277,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A3,5,54095,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,DCN,5,1394408,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,FN1,5,2831173,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LOX,5,25639,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LOXL2,5,20941,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LUM,5,743015,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP2,5,41,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP3,5,7410,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP9,5,0,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP13,5,36,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,POSTN,5,2660,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,SPARC,5,418856,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TIMP1,5,112393,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TIMP2,5,39823,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TNC,5,2271,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CCL2,5,805,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CCL5,5,60,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CXCL8,5,261,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,FOS,5,292946,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IKBKB,5,599,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IKBKG,5,709,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IL1B,5,0,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IL6,5,4,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,JUN,5,218937,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKB1,5,2391,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKB2,5,1639,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKBIA,5,41471,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NLRP3,5,4,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,RELA,5,2825,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,RELB,5,714,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,STAT3,5,12044,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TICAM1,5,446,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TLR2,5,19,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TLR4,5,437,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TNF,5,118,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TNFRSF1A,5,6531,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,BNIP3,5,61368,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,CA9,5,18757,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,EGLN1,5,818,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,EPAS1,5,3026,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,GCLM,5,2214,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,GPX1,5,14145,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,HIF1A,5,27385,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,HMOX1,5,10452,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,LDHA,5,132910,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,NFE2L2,5,7942,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,NQO1,5,903,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,PDK1,5,1665,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,PRDX1,5,75354,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SLC2A1,5,5973,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SOD1,5,61583,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SOD2,5,31925,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,TXN,5,41994,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,VEGFA,5,44598,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,ACAN,5,296366,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,B3GAT1,5,1,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,BGN,5,180293,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,CILP,5,130657,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL2A1,5,848253,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A1,5,809,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A2,5,32286,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A3,5,95112,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COMP,5,1515858,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,FMOD,5,287029,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,HAPLN1,5,79218,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,HAS2,5,3623,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,KRT19,5,69,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,MATN3,5,526,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,SOX9,5,69585,104510338
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,ADAMTS4,6,455,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,ADAMTS5,6,4675,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL1A1,6,220606,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL1A2,6,359198,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL3A1,6,404663,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL5A1,6,27308,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL5A2,6,42106,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A1,6,76026,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A2,6,53662,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A3,6,51747,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,DCN,6,1302635,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,FN1,6,2033577,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LOX,6,22494,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LOXL2,6,8008,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LUM,6,592484,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP2,6,15560,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP3,6,58386,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP9,6,5,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP13,6,742,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,POSTN,6,6258,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,SPARC,6,249245,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TIMP1,6,212199,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TIMP2,6,55504,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TNC,6,24573,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CCL2,6,5103,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CCL5,6,522,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CXCL8,6,2359,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,FOS,6,389242,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IKBKB,6,570,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IKBKG,6,618,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IL1B,6,17,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IL6,6,412,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,JUN,6,161577,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKB1,6,5342,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKB2,6,1263,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKBIA,6,155333,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NLRP3,6,11,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,RELA,6,2243,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,RELB,6,856,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,STAT3,6,10766,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TICAM1,6,375,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TLR2,6,37,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TLR4,6,562,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TNF,6,415,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TNFRSF1A,6,6842,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,BNIP3,6,30278,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,CA9,6,11973,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,EGLN1,6,867,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,EPAS1,6,2831,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,GCLM,6,2336,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,GPX1,6,12726,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,HIF1A,6,17845,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,HMOX1,6,8966,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,LDHA,6,98527,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,NFE2L2,6,10608,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,NQO1,6,869,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,PDK1,6,1475,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,PRDX1,6,69398,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SLC2A1,6,5511,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SOD1,6,64358,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SOD2,6,114990,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,TXN,6,32145,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,VEGFA,6,29896,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,ACAN,6,137517,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,B3GAT1,6,0,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,BGN,6,192923,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,CILP,6,152219,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL2A1,6,364515,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A1,6,347,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A2,6,13263,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A3,6,54305,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COMP,6,1264513,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,FMOD,6,222247,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,HAPLN1,6,58658,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,HAS2,6,2508,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,KRT19,6,37,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,MATN3,6,4426,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,SOX9,6,38533,91837005
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,ADAMTS4,7,341,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,ADAMTS5,7,5360,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL1A1,7,103515,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL1A2,7,214023,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL3A1,7,321523,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL5A1,7,19932,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL5A2,7,41002,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A1,7,71988,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A2,7,93811,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A3,7,34859,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,DCN,7,1374294,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,FN1,7,1068100,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LOX,7,12099,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LOXL2,7,6076,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LUM,7,865490,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP2,7,9434,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP3,7,11036,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP9,7,3,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP13,7,76,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,POSTN,7,5085,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,SPARC,7,216412,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TIMP1,7,122466,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TIMP2,7,45330,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TNC,7,40208,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CCL2,7,6172,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CCL5,7,63,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CXCL8,7,151,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,FOS,7,436944,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IKBKB,7,354,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IKBKG,7,771,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IL1B,7,1,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IL6,7,118,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,JUN,7,255949,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKB1,7,1801,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKB2,7,1308,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKBIA,7,80491,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NLRP3,7,7,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,RELA,7,3039,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,RELB,7,1081,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,STAT3,7,10600,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TICAM1,7,614,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TLR2,7,26,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TLR4,7,731,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TNF,7,368,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TNFRSF1A,7,7813,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,BNIP3,7,30536,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,CA9,7,16744,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,EGLN1,7,1538,82737505
