cohort_id,cohort_role,analysis_role,inference_key_type,compartment,module_id,contrast_label,excluded_donor_or_library_key,excluded_arm,remaining_comparison_n,remaining_target_n,leave_one_out_effect_target_minus_comparison,leave_one_out_effect_direction,full_effect_direction,direction_agrees_with_full_effect,leave_one_out_status
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.018,comparison,2,8,0.11898124,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP22.001,comparison,2,8,0.19591190,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.007,target,3,7,0.21709183,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.011,target,3,7,0.17664273,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.013,target,3,7,0.19805532,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.014,target,3,7,0.17086456,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.016,target,3,7,0.15103904,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.017,target,3,7,0.15182266,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP22.002,target,3,7,0.17691397,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP22.003,target,3,7,0.17864549,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.015,comparison,2,8,-0.03452266,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.018,comparison,2,8,-0.12468666,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP22.001,comparison,2,8,-0.17356167,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.007,target,3,7,-0.10352239,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.011,target,3,7,-0.10542918,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
