dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,CCL2,1,2824,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,CCL5,1,117,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,CXCL8,1,65,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,FOS,1,28000,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,IKBKB,1,475,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,IKBKG,1,997,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,IL1B,1,18,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,IL6,1,240,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,JUN,1,13935,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,NFKB1,1,1475,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,NFKB2,1,348,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,NFKBIA,1,3261,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,NLRP3,1,1,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,RELA,1,1771,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,RELB,1,754,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,STAT3,1,5355,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,TICAM1,1,372,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,TLR2,1,57,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,TLR4,1,601,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,TNF,1,0,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,inflammatory_nfkb,TNFRSF1A,1,10256,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,BNIP3,1,57998,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,CA9,1,4549,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,EGLN1,1,3404,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,EPAS1,1,7345,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,GCLM,1,7673,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,HIF1A,1,24247,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,HMOX1,1,118583,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,LDHA,1,134967,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,NFE2L2,1,10296,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,NQO1,1,25437,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,PDK1,1,1277,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,PRDX1,1,91167,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,SLC2A1,1,4338,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,SOD1,1,58809,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,SOD2,1,44416,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,TXN,1,167668,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,hypoxia_oxidative_stress,VEGFA,1,3664,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,ACAN,1,9452,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,B3GAT1,1,0,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,BGN,1,7994,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,CILP,1,927,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL2A1,1,603,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A1,1,18,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A2,1,419,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A3,1,576,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COMP,1,2543,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,FMOD,1,7091,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,HAPLN1,1,15838,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,HAS2,1,285,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,KRT19,1,1964,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,MATN3,1,55,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,SOX9,1,6736,101714852
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,ADAMTS4,1,18,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,ADAMTS5,1,3641,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL1A1,1,94581,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL1A2,1,139184,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL3A1,1,33175,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL5A1,1,4749,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL5A2,1,11629,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A1,1,58270,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A2,1,36183,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A3,1,41434,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,DCN,1,266623,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,FN1,1,174076,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LOX,1,18434,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LOXL2,1,3709,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LUM,1,115822,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP2,1,10961,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP3,1,1552,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP9,1,2,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP13,1,77,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,POSTN,1,32110,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,SPARC,1,56741,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TIMP1,1,196042,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TIMP2,1,16020,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TNC,1,11380,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CCL2,1,7221,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CCL5,1,10,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CXCL8,1,66,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,FOS,1,2005,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IKBKB,1,453,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IKBKG,1,793,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IL1B,1,4,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IL6,1,148,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,JUN,1,9617,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKB1,1,1045,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKB2,1,268,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKBIA,1,2618,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NLRP3,1,5,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,RELA,1,1311,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,RELB,1,390,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,STAT3,1,2595,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TICAM1,1,255,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TLR2,1,17,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TLR4,1,354,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TNF,1,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TNFRSF1A,1,6294,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,BNIP3,1,25056,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,CA9,1,492,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,EGLN1,1,1546,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,EPAS1,1,3660,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,GCLM,1,6167,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,HIF1A,1,13699,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,HMOX1,1,20215,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,LDHA,1,101062,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,NFE2L2,1,5293,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,NQO1,1,17335,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,PDK1,1,577,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,PRDX1,1,80352,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SLC2A1,1,1029,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SOD1,1,34344,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SOD2,1,16250,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,TXN,1,112021,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,VEGFA,1,1932,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,ACAN,1,4106,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,B3GAT1,1,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,BGN,1,7802,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,CILP,1,359,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL2A1,1,11,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A1,1,2,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A2,1,19,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A3,1,15,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COMP,1,395,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,FMOD,1,931,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,HAPLN1,1,2239,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,HAS2,1,3601,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,KRT19,1,1314,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,MATN3,1,56,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,SOX9,1,1239,59809660
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,ADAMTS4,1,11,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,ADAMTS5,1,3127,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL1A1,1,27110,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL1A2,1,87971,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL3A1,1,31711,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL5A1,1,1914,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL5A2,1,8640,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A1,1,23893,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A2,1,17168,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A3,1,18188,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,DCN,1,365763,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,FN1,1,113749,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LOX,1,21246,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LOXL2,1,1228,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LUM,1,159015,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP2,1,6268,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP3,1,1336,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP9,1,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP13,1,22,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,POSTN,1,6922,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,SPARC,1,27820,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TIMP1,1,147801,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TIMP2,1,21125,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TNC,1,5670,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CCL2,1,5002,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CCL5,1,86,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CXCL8,1,23,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,FOS,1,3651,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IKBKB,1,193,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IKBKG,1,325,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IL1B,1,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IL6,1,83,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,JUN,1,3820,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKB1,1,983,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKB2,1,143,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKBIA,1,2884,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NLRP3,1,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,RELA,1,965,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,RELB,1,210,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,STAT3,1,4222,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TICAM1,1,172,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TLR2,1,22,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TLR4,1,416,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TNF,1,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TNFRSF1A,1,4328,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,BNIP3,1,17746,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,CA9,1,454,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,EGLN1,1,1336,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,EPAS1,1,3202,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,GCLM,1,2633,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,HIF1A,1,9387,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,HMOX1,1,18975,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,LDHA,1,39478,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,NFE2L2,1,7293,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,NQO1,1,3868,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,PDK1,1,618,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,PRDX1,1,25942,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SLC2A1,1,1077,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SOD1,1,18704,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SOD2,1,16568,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,TXN,1,34495,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,VEGFA,1,1686,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,ACAN,1,12024,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,B3GAT1,1,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,BGN,1,7229,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,CILP,1,991,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL2A1,1,1,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A1,1,1,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A2,1,71,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A3,1,14,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COMP,1,2342,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,FMOD,1,4928,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,HAPLN1,1,4948,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,HAS2,1,191,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,KRT19,1,196,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,MATN3,1,45,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,SOX9,1,1224,36909243
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,ADAMTS4,1,7,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,ADAMTS5,1,1507,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL1A1,1,2784,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL1A2,1,13847,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL3A1,1,8611,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL5A1,1,553,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL5A2,1,2779,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A1,1,7847,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A2,1,7820,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A3,1,3388,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,DCN,1,71714,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,FN1,1,37978,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LOX,1,8918,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LOXL2,1,667,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LUM,1,54259,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP2,1,1942,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP3,1,6014,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP9,1,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP13,1,2,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,POSTN,1,1866,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,SPARC,1,14647,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TIMP1,1,17059,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TIMP2,1,10212,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TNC,1,285,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CCL2,1,1364,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CCL5,1,16,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CXCL8,1,56,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,FOS,1,2702,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IKBKB,1,114,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IKBKG,1,218,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IL1B,1,1,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IL6,1,41,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,JUN,1,3367,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKB1,1,307,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKB2,1,127,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKBIA,1,908,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NLRP3,1,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,RELA,1,529,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,RELB,1,149,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,STAT3,1,1404,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,TICAM1,1,132,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,TLR2,1,29,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,TLR4,1,217,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,TNF,1,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,TNFRSF1A,1,2239,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,BNIP3,1,6638,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,CA9,1,218,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,EGLN1,1,628,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,EPAS1,1,1685,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,GCLM,1,964,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,HIF1A,1,4907,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,HMOX1,1,11135,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,hypoxia_oxidative_stress,LDHA,1,18095,16047082
