"module_id","module","effect_measure","tau_squared_method","confidence_interval_method","analysis_scope","omitted_cohort","k","pooled_standardized_mean_difference","ci_lower","ci_upper","hksj_test_statistic","hksj_degrees_freedom","hksj_p_value","tau_squared","I_squared_percent","Cochran_Q","Cochran_Q_degrees_freedom","Cochran_Q_p_value","prediction_interval_lower","prediction_interval_upper","fit_control_note"
"ecm_collagen_remodeling","ECM / collagen remodeling","Hedges g (pooled-SD standardized mean difference)","REML","Knapp-Hartung","pooled-SD standardized-effect sensitivity",,4,0.955216042533574,-0.898144265598876,2.80857635066602,1.6402227629294,3,0.199492880103534,0.958952401193215,65.0354894590763,9.38230811979245,3,0.0246169348947068,-2.6706880233269,4.58112010839404,"metafor REML maxiter=10000; all other control values default"
"inflammatory_nfkb","Inflammatory / NF-kB","Hedges g (pooled-SD standardized mean difference)","REML","Knapp-Hartung","pooled-SD standardized-effect sensitivity",,4,0.152369025422887,-1.34730533877021,1.65204338961599,0.323341022274292,3,0.767664982208977,0.510692204890745,52.968028729478,6.47129425621776,3,0.0908014880262837,-2.57183649418014,2.87657454502591,"metafor REML maxiter=10000; all other control values default"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","Hedges g (pooled-SD standardized mean difference)","REML","Knapp-Hartung","pooled-SD standardized-effect sensitivity",,4,0.859191355199708,-0.0773511648476961,1.79573387524711,2.91960086739961,3,0.0615160064791165,0.0167949722887416,3.34689539570519,2.31198141459467,3,0.510229472818281,-0.164141813783251,1.88252452418267,"metafor REML maxiter=10000; all other control values default"
"disc_matrix_homeostasis","Disc matrix homeostasis","Hedges g (pooled-SD standardized mean difference)","REML","Knapp-Hartung","pooled-SD standardized-effect sensitivity",,4,0.166634898409045,-0.332548612999213,0.665818409817303,1.06234802362989,3,0.366016483865024,0,0,0.721341600809821,3,0.868173077013189,-0.332548612999213,0.665818409817303,"metafor REML maxiter=10000; all other control values default"
"ecm_collagen_remodeling","ECM / collagen remodeling","SMDH (heteroscedastic standardized mean difference)","Paule-Mandel","Knapp-Hartung","tau-squared estimator sensitivity",,4,1.027692100057,-1.02948632331869,3.0848705234327,1.58983532474975,3,0.210092921351409,0.988321811523649,60.6137423924816,9.63939675684997,3,0.0218937314056168,-2.7461217895601,4.80150598967411,"default_metafor_control"
"inflammatory_nfkb","Inflammatory / NF-kB","SMDH (heteroscedastic standardized mean difference)","Paule-Mandel","Knapp-Hartung","tau-squared estimator sensitivity",,4,0.303611701982832,-1.12502535618586,1.73224876015152,0.676328486434987,3,0.54730667234844,0.193323283568248,23.6974994008157,4.12755951082304,3,0.248015366573607,-1.6961320801732,2.30335548413886,"default_metafor_control"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","SMDH (heteroscedastic standardized mean difference)","Paule-Mandel","Knapp-Hartung","tau-squared estimator sensitivity",,4,0.818436820706115,-0.12848701255272,1.76536065396495,2.75062380381798,3,0.0707052684033081,0,0,1.88893456646136,3,0.595775548584517,-0.12848701255272,1.76536065396495,"default_metafor_control"
"disc_matrix_homeostasis","Disc matrix homeostasis","SMDH (heteroscedastic standardized mean difference)","Paule-Mandel","Knapp-Hartung","tau-squared estimator sensitivity",,4,0.145293888031312,-0.367941258869862,0.658529034932486,0.900932058019382,3,0.434026418979805,0,0,0.54924927984931,3,0.907945731773641,-0.367941258869862,0.658529034932486,"default_metafor_control"
