gsm,outer_member,outer_member_bytes,nested_barcode_member,nested_feature_member,nested_matrix_member,features,barcodes,matrix_rows,matrix_columns,matrix_nnz,dimension_check_pass,matrix_status
GSM7986001,GSM7986001_NP1_EmptyDrops_CR_matrix.tar.gz,56534222,./barcodes.tsv,./genes.tsv,./matrix.mtx,27770,15448,27770,15448,19176437,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
GSM7986002,GSM7986002_NP3_EmptyDrops_CR_matrix.tar.gz,86430966,./barcodes.tsv,./genes.tsv,./matrix.mtx,31158,12275,31158,12275,30130524,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
GSM7986003,GSM7986003_NP4_EmptyDrops_CR_matrix.tar.gz,33056491,./barcodes.tsv,./genes.tsv,./matrix.mtx,27567,5932,27567,5932,11399727,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
GSM7986004,GSM7986004_NP5_EmptyDrops_CR_matrix.tar.gz,57016649,./barcodes.tsv,./genes.tsv,./matrix.mtx,30035,7356,30035,7356,19591322,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
GSM7986005,GSM7986005_NP6_EmptyDrops_CR_matrix.tar.gz,10375910,./barcodes.tsv,./genes.tsv,./matrix.mtx,20847,2433,20847,2433,3626556,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
GSM7986006,GSM7986006_NP9_EmptyDrops_CR_matrix.tar.gz,44431184,./barcodes.tsv,./genes.tsv,./matrix.mtx,58336,7995,58336,7995,15162098,True,nested per-GSM matrix emitted by CeleScope; raw-count eligibility pending methodological review
