dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE244889,GSM7831816,Pab-30M,NP,MDD,ecm_collagen_remodeling,TIMP2,1,69525,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,ecm_collagen_remodeling,TNC,1,318,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CCL2,1,445,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CCL5,1,85,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,CXCL8,1,176,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,FOS,1,418783,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IKBKB,1,380,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IKBKG,1,471,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IL1B,1,9,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,IL6,1,10,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,JUN,1,180471,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKB1,1,2546,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKB2,1,681,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NFKBIA,1,52192,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,NLRP3,1,16,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,RELA,1,2276,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,RELB,1,456,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,STAT3,1,8252,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TICAM1,1,337,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TLR2,1,21,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TLR4,1,683,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TNF,1,105,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,inflammatory_nfkb,TNFRSF1A,1,4587,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,BNIP3,1,43042,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,CA9,1,5073,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,EGLN1,1,1184,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,EPAS1,1,2799,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,GCLM,1,3028,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,GPX1,1,14216,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,HIF1A,1,22858,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,HMOX1,1,12091,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,LDHA,1,63670,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,NFE2L2,1,6621,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,NQO1,1,811,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,PDK1,1,2188,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,PRDX1,1,75749,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SLC2A1,1,7033,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SOD1,1,66355,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,SOD2,1,38522,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,TXN,1,30885,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,hypoxia_oxidative_stress,VEGFA,1,19394,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,ACAN,1,446074,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,B3GAT1,1,0,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,BGN,1,91091,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,CILP,1,82648,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL2A1,1,849740,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A1,1,122,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A2,1,31953,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COL9A3,1,58112,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,COMP,1,561583,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,FMOD,1,150882,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,HAPLN1,1,53676,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,HAS2,1,3986,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,KRT19,1,447,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,MATN3,1,45,94450849
GSE244889,GSM7831816,Pab-30M,NP,MDD,disc_matrix_homeostasis,SOX9,1,66735,94450849
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,ADAMTS4,1,218,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,ADAMTS5,1,2295,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL1A1,1,7202,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL1A2,1,223889,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL3A1,1,130326,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL5A1,1,32403,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL5A2,1,44796,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A1,1,102935,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A2,1,60277,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,COL6A3,1,54095,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,DCN,1,1394408,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,FN1,1,2831173,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LOX,1,25639,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LOXL2,1,20941,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,LUM,1,743015,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP2,1,41,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP3,1,7410,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP9,1,0,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,MMP13,1,36,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,POSTN,1,2660,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,SPARC,1,418856,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TIMP1,1,112393,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TIMP2,1,39823,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,ecm_collagen_remodeling,TNC,1,2271,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CCL2,1,805,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CCL5,1,60,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,CXCL8,1,261,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,FOS,1,292946,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IKBKB,1,599,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IKBKG,1,709,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IL1B,1,0,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,IL6,1,4,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,JUN,1,218937,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKB1,1,2391,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKB2,1,1639,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NFKBIA,1,41471,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,NLRP3,1,4,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,RELA,1,2825,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,RELB,1,714,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,STAT3,1,12044,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TICAM1,1,446,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TLR2,1,19,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TLR4,1,437,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TNF,1,118,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,inflammatory_nfkb,TNFRSF1A,1,6531,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,BNIP3,1,61368,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,CA9,1,18757,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,EGLN1,1,818,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,EPAS1,1,3026,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,GCLM,1,2214,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,GPX1,1,14145,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,HIF1A,1,27385,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,HMOX1,1,10452,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,LDHA,1,132910,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,NFE2L2,1,7942,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,NQO1,1,903,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,PDK1,1,1665,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,PRDX1,1,75354,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SLC2A1,1,5973,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SOD1,1,61583,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,SOD2,1,31925,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,TXN,1,41994,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,hypoxia_oxidative_stress,VEGFA,1,44598,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,ACAN,1,296366,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,B3GAT1,1,1,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,BGN,1,180293,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,CILP,1,130657,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL2A1,1,848253,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A1,1,809,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A2,1,32286,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COL9A3,1,95112,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,COMP,1,1515858,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,FMOD,1,287029,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,HAPLN1,1,79218,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,HAS2,1,3623,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,KRT19,1,69,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,MATN3,1,526,104510338
GSE244889,GSM7831817,Pc-41M,NP,SDD,disc_matrix_homeostasis,SOX9,1,69585,104510338
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,ADAMTS4,1,455,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,ADAMTS5,1,4675,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL1A1,1,220606,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL1A2,1,359198,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL3A1,1,404663,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL5A1,1,27308,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL5A2,1,42106,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A1,1,76026,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A2,1,53662,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,COL6A3,1,51747,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,DCN,1,1302635,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,FN1,1,2033577,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LOX,1,22494,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LOXL2,1,8008,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,LUM,1,592484,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP2,1,15560,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP3,1,58386,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP9,1,5,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,MMP13,1,742,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,POSTN,1,6258,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,SPARC,1,249245,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TIMP1,1,212199,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TIMP2,1,55504,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,ecm_collagen_remodeling,TNC,1,24573,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CCL2,1,5103,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CCL5,1,522,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,CXCL8,1,2359,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,FOS,1,389242,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IKBKB,1,570,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IKBKG,1,618,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IL1B,1,17,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,IL6,1,412,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,JUN,1,161577,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKB1,1,5342,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKB2,1,1263,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NFKBIA,1,155333,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,NLRP3,1,11,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,RELA,1,2243,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,RELB,1,856,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,STAT3,1,10766,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TICAM1,1,375,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TLR2,1,37,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TLR4,1,562,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TNF,1,415,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,inflammatory_nfkb,TNFRSF1A,1,6842,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,BNIP3,1,30278,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,CA9,1,11973,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,EGLN1,1,867,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,EPAS1,1,2831,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,GCLM,1,2336,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,GPX1,1,12726,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,HIF1A,1,17845,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,HMOX1,1,8966,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,LDHA,1,98527,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,NFE2L2,1,10608,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,NQO1,1,869,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,PDK1,1,1475,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,PRDX1,1,69398,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SLC2A1,1,5511,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SOD1,1,64358,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,SOD2,1,114990,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,TXN,1,32145,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,hypoxia_oxidative_stress,VEGFA,1,29896,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,ACAN,1,137517,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,B3GAT1,1,0,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,BGN,1,192923,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,CILP,1,152219,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL2A1,1,364515,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A1,1,347,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A2,1,13263,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COL9A3,1,54305,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,COMP,1,1264513,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,FMOD,1,222247,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,HAPLN1,1,58658,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,HAS2,1,2508,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,KRT19,1,37,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,MATN3,1,4426,91837005
GSE244889,GSM7831818,Pd-62F,NP,SDD,disc_matrix_homeostasis,SOX9,1,38533,91837005
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,ADAMTS4,1,341,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,ADAMTS5,1,5360,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL1A1,1,103515,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL1A2,1,214023,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL3A1,1,321523,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL5A1,1,19932,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL5A2,1,41002,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A1,1,71988,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A2,1,93811,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,COL6A3,1,34859,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,DCN,1,1374294,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,FN1,1,1068100,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LOX,1,12099,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LOXL2,1,6076,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,LUM,1,865490,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP2,1,9434,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP3,1,11036,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP9,1,3,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,MMP13,1,76,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,POSTN,1,5085,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,SPARC,1,216412,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TIMP1,1,122466,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TIMP2,1,45330,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,ecm_collagen_remodeling,TNC,1,40208,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CCL2,1,6172,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CCL5,1,63,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,CXCL8,1,151,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,FOS,1,436944,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IKBKB,1,354,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IKBKG,1,771,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IL1B,1,1,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,IL6,1,118,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,JUN,1,255949,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKB1,1,1801,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKB2,1,1308,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NFKBIA,1,80491,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,NLRP3,1,7,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,RELA,1,3039,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,RELB,1,1081,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,STAT3,1,10600,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TICAM1,1,614,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TLR2,1,26,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TLR4,1,731,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TNF,1,368,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,inflammatory_nfkb,TNFRSF1A,1,7813,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,BNIP3,1,30536,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,CA9,1,16744,82737505
